lat,lng
47.98778121130843,-4.092330960796527
48.00688480502192,-4.094383144700138
47.98737690073651,-4.087808158565859
48.01430639103175,-4.088942673393273
47.997543707987866,-4.080744267153277
47.97489116934846,-4.077011272521588
48.277255324632414,-4.11706493835041
48.00624474115792,-4.077749652615536
47.98262990274553,-4.072744634068789
48.52245675950177,-4.145105830872594
47.994731404394514,-4.069544772179468
47.911406871278665,-4.058284197072345
48.22917679965132,-4.100109402468383
48.20138004674092,-4.093630620115455
48.50197306256577,-4.132767323030183
48.040177771461465,-4.0692556317045225
48.16085968584204,-4.0840428936584185
47.98322413865471,-4.058679668559237
47.98441382806704,-4.048812132288162
48.00593811844372,-4.049219124385603
47.99831431153891,-4.046331203391686
48.25399178043423,-4.078501202682711
48.44964013276967,-4.103712719570772
48.21281447913482,-4.059987403432664
47.89253230673522,-4.017224847896632
48.02920971309261,-4.034046575348815
47.94126174427484,-4.02035194574899
47.863786488459,-4.008396896588408
48.09019936854794,-4.0375654859050885
47.98053913609522,-4.01910752138464
48.669916129558224,-4.105771572873828
47.88453228740999,-3.999173398907952
48.50291938191657,-4.079330302668224
47.86058085541368,-3.986907613662391
48.50720760651436,-4.069226649798622
48.52455423282358,-4.068987389267233
48.49257600683135,-4.063010945003618
47.93736996924651,-3.9834118359822335
48.51461267395374,-4.058182550514114
48.02465063064868,-3.9908812958397335
48.57783904636501,-4.049287013109248
47.91330843348604,-3.95686797826625
48.111331169792834,-3.9796539625009815
48.346358709765,-4.0080660893333295
47.96302513281462,-3.946659705013265
47.87232379151848,-3.9262961089007153
47.87167292751213,-3.919886599567784
47.881966941538856,-3.917376618000997
47.9027652481711,-3.9113870083937305
48.2954712710926,-3.9629983931527337
48.22837380959967,-3.952646324055926
47.86566398332893,-3.903380190488948
48.69183904892437,-4.005365755192252
48.5287301848572,-3.975607434279984
47.86096589882859,-3.8860547319932826
48.6588126300745,-3.9873141509536514
47.87735579629837,-3.880490137880424
48.71298254453753,-3.987781245422807
48.66888839915673,-3.981656291287434
47.85851228445089,-3.8683120613739392
47.994616807392646,-3.884903483944257
48.72225995635928,-3.968923202150956
47.80401126232538,-3.8414651400034416
47.9036845439198,-3.852687818432759
47.85464878726831,-3.840497001797674
47.97012479978541,-3.837688058817
47.95165165465189,-3.8318047361371264
48.4131146101291,-3.889546037482323
48.659752317102885,-3.9136317390007855
47.82357440559999,-3.7950540203162975
48.61386306095168,-3.897656640498088
48.06800599247102,-3.824302220362144
48.510003694150846,-3.881765532813843
48.5514231809104,-3.8844282782976056
48.189692888334704,-3.823090461657052
48.62021268259582,-3.8694187459862506
47.80498320112992,-3.757649970215197
48.56547392928016,-3.855722716661152
48.58236098522946,-3.8564683067570886
47.88237369253751,-3.7580394808852313
47.85901386014002,-3.746780148526286
48.56976214026899,-3.830367016884773
48.57937294717971,-3.82653381961094
48.59074531817141,-3.8159198978999616
48.56318775016665,-3.811851042072295
48.22142318297243,-3.751372753862936
47.87093275384112,-3.698881611710449
48.534381160974974,-3.783084290231254
48.69602589944014,-3.8026785701029295
47.8450960210225,-3.6920083713692287
48.58542658976452,-3.7812452475599385
48.348316737785495,-3.749969134654936
47.93890624936672,-3.6941770418960793
47.803173497158,-3.676573130207692
48.00336787612127,-3.697777341312134
48.03007621969616,-3.696154114043232
47.88162352713231,-3.6558581904388814
47.95511158975644,-3.6554210558260114
48.52048899543389,-3.72134641665442
47.81603230319386,-3.628199894583994
48.64541403301787,-3.7254158299456783
48.24304872666456,-3.672411108316203
48.32979399418113,-3.661886203418701
48.572526155906665,-3.687973257033052
47.79947968701754,-3.584028279897033
48.132374664118736,-3.615145385900285
48.22049740436887,-3.619138180311447
48.173927057268536,-3.608927472983481
48.259997424932266,-3.615819455534512
47.87126989956119,-3.5671473112054484
47.88524903165612,-3.560555656595233
47.773585236214565,-3.5433579296264264
47.863197951940506,-3.5509959478312143
47.87664950766288,-3.5454233042941463
47.86330155244126,-3.5339518828363463
47.775311977811455,-3.5147121202018665
48.2764798659559,-3.5758407744346385
48.651998332293424,-3.6230882329239407
47.96149084729606,-3.530695303262761
48.278340809026176,-3.569012848707408
48.283884967081285,-3.569489059740964
48.09531786174515,-3.5455430245339583
48.57269345330872,-3.605178575421614
47.89702330893691,-3.5188543820174947
48.66231199776582,-3.614395652279284
47.73542131491205,-3.4963949431183594
48.27324866097092,-3.5608976376376686
48.18703223275246,-3.546446713903845
48.268457150784464,-3.553700536704984
47.78967539329377,-3.488493506012081
48.27009489320702,-3.538825756696649
47.63297400923316,-3.458297200359469
48.044445225091785,-3.4983581229194574
48.7750151422468,-3.580550021059573
48.414478056022936,-3.5318067691363324
48.564806877887015,-3.5497410442688646
48.771222942903286,-3.575346543114879
47.73583992653275,-3.438936087098046
48.29762025141455,-3.5063399756652025
47.80661533578293,-3.4408197214349614
47.7357703514608,-3.4282319360379847
48.78453580726148,-3.5568153088678414
47.89083457370619,-3.445309899213396
48.769326052240594,-3.5499715060889567
47.70988661046942,-3.4148140104157765
48.69242990547259,-3.5319302229521585
47.78847799880664,-3.420382712228624
48.367027545013066,-3.490528722019826
47.78301810038184,-3.416868789269581
47.74253438268229,-3.4076830624040237
47.72554172253341,-3.404350087295004
48.46411978336293,-3.493529624670205
48.21559016620871,-3.460540274330915
48.75519521462446,-3.524103978378433
48.5578556765764,-3.4978660717812136
47.7071034267296,-3.3893262447638053
47.97711203033267,-3.421261606214926
47.74297262591237,-3.3904523561477045
47.84160835439437,-3.4016245418795945
47.76434974454163,-3.390559629141748
48.610387797123096,-3.493048264640534
47.72614842472012,-3.384696001307761
47.780372726466005,-3.3901566820981555
48.78654070560332,-3.5098546239358903
48.83259737560015,-3.514375167085263
48.82841775924171,-3.5122525668366613
47.715959259337104,-3.375832169390235
47.74104221433644,-3.3757087166768622
47.85602588098359,-3.386299720395131
47.7558396353797,-3.372610186997912
47.73233551988084,-3.36779806939262
47.73762412740668,-3.368016713371387
47.74899139981887,-3.368040047039243
48.80803178598685,-3.497200154245069
48.745858439458914,-3.488505368930217
47.75443713758751,-3.363550900317238
47.747431325972826,-3.360543052168876
47.70829973776219,-3.355501596369036
47.74578233912204,-3.3566640238416743
48.7258585105528,-3.475266864436909
47.7659901261523,-3.3578365659086384
48.25377310800357,-3.4124816741443715
48.77105343448447,-3.4729269534882654
48.31897205340737,-3.4163772856300225
48.76200742858469,-3.468840739517065
48.812732270260334,-3.4751467312614106
47.810918110282245,-3.351905155852425
47.75991691105835,-3.343812210891796
48.82566049496741,-3.4730386125162034
48.74459398664634,-3.4609614539577263
48.40269710795875,-3.418822253800486
47.76736177506599,-3.341232480183557
47.778346613393126,-3.340306946513337
47.71115726833796,-3.332162326398004
47.7575592215356,-3.3366747282374023
48.731399571356185,-3.454319261822947
48.75731624266218,-3.455169161730727
47.724710892823744,-3.3294942975578383
47.75107702094032,-3.330827352307791
48.698346685158704,-3.4427578411399327
47.85683511396088,-3.339347601966601
48.81045745490804,-3.4540146037066752
48.7820340326924,-3.450149897963673
48.54468603125687,-3.418110157550774
47.71557207698499,-3.3166724096445805
48.73496399011345,-3.4393173239257577
48.73528988721996,-3.4381297636457475
48.72501409472391,-3.434405432173484
48.398867561768895,-3.393358741552013
48.80924240950955,-3.441936979973754
47.78857604790428,-3.316634467563737
47.92562521538514,-3.329326548886494
48.81817535818531,-3.4372630314448185
48.13064691521023,-3.3471434296334825
47.75864780679744,-3.288612224121449
47.79845521915151,-3.2909823134476888
47.31082423963253,-3.2271884754197515
48.46479113558033,-3.3633884767214672
48.70733803924367,-3.383738945459652
47.80063921557861,-3.271837009701445
47.352737132401465,-3.21602378439449
47.69788769275556,-3.2488218919205862
47.82864051563302,-3.26148453338248
48.2321982372309,-3.307856656414359
47.797570328029614,-3.251924487142019
47.76364784176471,-3.246392636620417
48.09756167750899,-3.280190199756506
48.3301872043633,-3.305813833956058
48.38621159728439,-3.3108511904820745
48.77118081941445,-3.352140298805961
48.566542454584095,-3.326533532603278
47.97245731041065,-3.2538600367665325
48.810510119432166,-3.3543725644387465
47.70638041065351,-3.21997715751606
47.738550210771336,-3.222670765095017
47.81493909348517,-3.215193799632898
47.342657042843655,-3.159561719783542
47.65782065407039,-3.19373694264772
48.23786363545764,-3.2569073726550424
47.67523552366672,-3.187635948365481
48.62492838320159,-3.2969749422871395
48.376125804635066,-3.265095226127903
47.66503839525167,-3.178511686837912
48.806184411993485,-3.31246951795435
47.6383825684138,-3.1657879748163054
47.52174015505056,-3.1477026021950505
48.60972745579637,-3.273697346972249
48.0708875809795,-3.206564337688861
47.956586456224,-3.187302004093332
48.752797373751946,-3.280539514719299
47.83770266842163,-3.170929749445694
47.55885468707825,-3.134747145928497
47.84178633157473,-3.167100319706663
47.76818726439203,-3.1564140248546613
47.479785620813125,-3.121298930432879
47.49237360973929,-3.1226350357496213
48.52221700830521,-3.241473095463363
47.4819580242757,-3.113130461379059
47.2942290247844,-3.0851020091864667
47.596186458125246,-3.108478458009228
47.768448999762434,-3.1254851882514454
48.7786720442296,-3.235020223129943
47.5748766329294,-3.087332601966951
48.46704302878709,-3.189008590749585
48.72668413411565,-3.219706217717136
47.587520809924094,-3.086547731279526
47.75027937675128,-3.104731311535627
48.319149653433264,-3.170414987116453
48.225288644898086,-3.15748403015516
48.17796526741826,-3.1511589547796137
48.56016943419859,-3.196030538725584
47.858875348729946,-3.107681030589489
47.57318314850828,-3.074638854756802
47.57318314850828,-3.074638854756802
47.580774095179535,-3.070340011752977
47.609240431093575,-3.0690969167667768
47.65110635190791,-3.0710895357651764
47.72627493901107,-3.0792972578046323
48.005157520767966,-3.1097794930035727
47.57489311182432,-3.058450690693739
48.39148482809422,-3.1450183382871906
48.55010030260895,-3.1611737639671813
48.56891032144468,-3.1516569273128487
47.57871444321375,-3.037190959963037
48.555566325083255,-3.144324856133176
47.587070043465765,-3.026981697608345
48.69987990503204,-3.151795867331352
48.54508520499724,-3.132046300979001
48.22117598063064,-3.091569990189884
48.582788043400924,-3.131926107570543
48.510968778319686,-3.1224558553723347
48.10044383515397,-3.0682593303598984
48.56528465111133,-3.1195018524788614
47.58364237401656,-3.0057796572341373
47.758283157882346,-3.0226776914187456
48.553783626807984,-3.113494883690282
47.62597981643346,-3.004382950202839
48.45528447865088,-3.0988867012503127
48.334511991506425,-3.0843807269771424
47.68047555332453,-3.005264413360729
48.84092041060258,-3.1382595827159228
47.66175256257729,-3.0001995687188026
48.0235767523397,-3.0401969462774354
47.77746278222752,-3.011313555306105
47.67191771908527,-2.990520122102787
47.89090112725718,-3.0150525784988624
47.72076348728078,-2.9950457091275675
47.38829403066702,-2.9559685793284003
48.79362914016073,-3.1116441449241448
47.67949504511717,-2.983406658567341
47.66744149357805,-2.9788848389127542
48.07574884257878,-3.022300131162907
47.58213781972783,-2.9637299360627174
47.95293639872675,-3.0053331550271527
48.323992520946014,-3.0456553189496125
48.41058126293727,-3.0472160251460205
47.701692632933806,-2.9660996320635094
47.63768092625217,-2.945681508375116
48.21760708029742,-2.9971065544313604
48.55067447431843,-3.0267978446834074
48.7840075391922,-3.0530332820804875
48.05485488098146,-2.966397113686277
47.898032765302126,-2.9449845165083777
48.775825649706086,-3.0446853631667423
48.04985175944127,-2.9605964850822013
48.07206221558416,-2.960571392589035
48.758861709576514,-3.0387471793465357
47.55392671179263,-2.9021194476957497
48.04329498710977,-2.9566002173428503
47.62428268020204,-2.909164883998485
47.54387264950437,-2.8951417363991627
48.763184024366666,-3.0324805834346344
48.06636431560621,-2.952267697357966
47.75341217309504,-2.9160525556173638
48.70460424788362,-3.022693745782189
48.80109125008567,-3.0338143971400373
47.54807569559139,-2.891819708120413
47.666257164040445,-2.89573157525926
47.5413307962763,-2.8813305019616595
48.62510006977572,-2.983264616464892
48.222490025348215,-2.9292672693975703
48.84403559199518,-2.9994262092191235
47.85861339455343,-2.885597013463449
48.53871616236095,-2.960251914774938
48.7538413367276,-2.984840603693804
47.51615057137518,-2.838065752758261
47.59722503309043,-2.846289817145566
47.65014062161429,-2.8452594995834697
48.36338743082867,-2.917593732071936
47.50068829583719,-2.8137457091546216
48.06981795864454,-2.874619961198269
47.62497594087051,-2.825263182567172
47.75390578663596,-2.831523560717412
47.88167218329357,-2.8430399842088034
48.67824063379478,-2.930649489110156
47.70232335444671,-2.817847922585414
47.48591880705016,-2.792098554085915
48.486778874936384,-2.902556048973417
47.892661026739695,-2.832590951319419
47.88191263225072,-2.8298792286771075
47.520202530789504,-2.784225709356824
47.9948754795366,-2.8347848846308423
47.85970670096943,-2.819473364461617
47.68261729346014,-2.798159342159521
47.66502943394379,-2.795936804606368
47.9161227197631,-2.817360142377761
48.23713279020213,-2.8519581745211826
48.12726011048732,-2.8387349683240366
48.51797429808734,-2.8816581932522967
47.64867677261292,-2.7835525837151995
48.55562181556541,-2.881025588265289
47.81213938847757,-2.7965482480879653
48.584430143982736,-2.881994991819318
47.65874896292826,-2.7789958455980988
47.644999791244985,-2.773791468327248
47.52633605463773,-2.7577332639825136
47.66738915878321,-2.771088932516173
48.47670776389626,-2.859347834010265
48.65926675027327,-2.8789475795526958
47.75820743251052,-2.777978725541859
47.63816408260421,-2.7647449215521385
47.6954556490072,-2.7681841312762185
48.35728115715701,-2.838052791140535
47.66223174071183,-2.7613121344764315
47.655787372052,-2.7602276009185083
47.87264803368284,-2.783566394645442
47.67846751911373,-2.760944566714888
47.64534411943608,-2.7547712964612683
47.657537407666304,-2.751280100480049
48.39692807396912,-2.8320586319553
47.73527820331585,-2.758738508173044
48.33045623530212,-2.8223959354764983
47.666834208545545,-2.748690422141061
47.66029194611913,-2.743362137083998
48.635548668628815,-2.8466656694312413
48.42602896898642,-2.823284970244992
48.13489797659902,-2.7904079264626525
47.6104866436883,-2.733404592822433
48.20684040370772,-2.79411670740576
47.64221626044642,-2.7325196462684627
47.67931916628938,-2.735406027514433
47.665447443597365,-2.733404180755083
47.54598570939662,-2.7196238084851228
48.59789341252693,-2.834322408246225
48.62704500096682,-2.8357951209958223
48.61744054287136,-2.8330085188613205
47.69346823265818,-2.7280822089522783
48.650461688098815,-2.83115641306802
48.262303771742616,-2.7864679729648314
48.57068219211464,-2.8181035898724414
47.91394654866977,-2.7447325329996257
48.501583037181256,-2.809003064697976
47.98191903204955,-2.7484151795230463
48.52531860771312,-2.8076441839039443
48.49448288436273,-2.802393608674836
47.65624434641096,-2.70851750213241
48.18376514612597,-2.7625740100922664
48.47958158955372,-2.794271950808181
47.516607560603184,-2.6883542896916777
48.51684875524042,-2.795652970876834
48.06891732556881,-2.7458328804381797
48.46527849606706,-2.788852370278629
48.20384823978525,-2.759061509714106
48.1787057465053,-2.756071988206437
48.54854862625098,-2.796500878157893
48.170927570326285,-2.7535098975649928
47.64315748727789,-2.69007592465356
48.57618907889723,-2.7906881874427816
48.51746377315322,-2.7813835183921
48.50358135464583,-2.778249566089784
48.34701555044637,-2.755779808512581
48.51265496878532,-2.7714038943696546
47.60445943088307,-2.6728820297021025
48.35252450809792,-2.751944127091922
48.49300173511477,-2.767298266288578
48.49869849197107,-2.767192554815292
48.51490280142355,-2.7663568718468743
47.7391330556761,-2.6810959276657766
48.52640637680894,-2.7661029624081324
47.68172170948612,-2.672576722018291
48.506866234430376,-2.7605989739461427
47.63437089050508,-2.665172288084094
48.23208927307676,-2.7265689899576997
48.45239712868529,-2.7493940278783326
48.51890965120192,-2.756655913714521
48.53777274592249,-2.755850990212732
47.700460064934354,-2.661327001974438
48.0546559552938,-2.6977457227173307
48.50198558514129,-2.7462994639639
48.51362952501904,-2.7474277553613606
48.48113188389065,-2.741082233808781
48.39395842458084,-2.730708447807139
48.49801937436468,-2.741032916437917
48.50774080185878,-2.7334246745921087
48.52134251117027,-2.7349139849799746
48.4933503193492,-2.729963595091616
48.2881650754504,-2.706071361439581
47.5841305774893,-2.630398149776213
48.53992221978453,-2.730253550754024
47.91312522661117,-2.6616312491561835
48.49560081488509,-2.716598300197872
48.459740595626016,-2.709257077714084
47.83956622757376,-2.6411453166871395
48.4835649705695,-2.704689121854152
48.17888668959663,-2.6648240198591875
47.59982741039926,-2.5886952980102085
47.52747621071698,-2.5798030962074523
47.521291911780814,-2.5770387365612084
48.48366167328263,-2.6718398865448547
48.00004809466483,-2.619930968235797
47.719474355149394,-2.589538159391604
48.418136718939714,-2.6633206234673628
47.3776322450822,-2.546757284107324
47.37338360239981,-2.5421857203766693
47.7980447652603,-2.5854194984688044
48.48364399650972,-2.657484187842182
48.36916851337509,-2.6370578755906187
47.3008528903534,-2.521409965911801
47.28965494684853,-2.517591291609825
48.50038569789491,-2.6335615594524926
47.69921432166756,-2.548541709135886
47.35337260209916,-2.5100642797978026
47.38123359294444,-2.5054246667818427
47.347287882943306,-2.5006089006613603
47.28165742231682,-2.4858962352644323
47.94098789567877,-2.55040928499854
47.75849410824898,-2.5306441325058917
47.85218808981851,-2.5320321701283586
47.75410622764886,-2.521544604594273
47.39918997631044,-2.48447852145315
47.55646533278013,-2.498708459358462
47.829383218330825,-2.519352378302918
48.18291147183198,-2.5521786476468358
48.475528232233934,-2.5828728629338853
47.34429857308816,-2.464959607905138
47.48375555409276,-2.472870768525513
48.543339971023,-2.5761028856392727
47.2644113894512,-2.4413407000291487
47.272764266508425,-2.438528407804206
48.27249259537575,-2.527500302965972
47.27384906904207,-2.4244383528429547
47.28221518016071,-2.424607958844836
48.06078893286739,-2.5028661673736323
47.3277572762198,-2.4259652154182123
48.58557717315224,-2.5549848579694965
47.33411524290143,-2.42372854746381
46.72098460681555,-2.358152012217114
48.591927164979424,-2.547421682084149
47.280343073563806,-2.4100314824752966
48.546455677772194,-2.5397909704914774
47.65980258253151,-2.4474093378608925
47.38959417875055,-2.4192239026733464
47.28231348406505,-2.408028941953894
46.72508791908616,-2.3504864198945428
48.58409948936082,-2.536411485991494
47.32221515290129,-2.405910041256698
47.91626097670483,-2.465085439419619
48.16946854875022,-2.487332474339061
47.28501723024905,-2.3961013265846627
48.46821134429746,-2.517052618122719
48.45164243067995,-2.51478078648467
47.28191275058356,-2.3901004574509384
47.28560858578257,-2.3892119938068976
46.69451590175503,-2.3300658875505875
47.81253574236938,-2.4375084711748527
47.93288382501492,-2.4465305375982407
47.292678912894495,-2.377256444150166
47.53811511761116,-2.401695647449153
47.42920332978898,-2.3884384412342654
47.27881906817917,-2.372976877394017
47.27865023886751,-2.372336790515751
48.4804381122776,-2.494561688286293
47.30323988666154,-2.370170514346388
47.67734660926885,-2.406749656529452
48.58949495746771,-2.5008129214546
47.28073807891069,-2.3558918327471465
47.28655175107665,-2.354270940713959
47.8733917927344,-2.413390694964309
47.268799923044455,-2.3490663595628094
48.461510578236286,-2.4701652266008844
47.26519184906408,-2.3445445095306874
47.80368718227938,-2.3959624370999486
47.937149381962485,-2.408535270390783
47.27205685049798,-2.341449944464798
47.47702975986927,-2.359616387493397
47.35132392375717,-2.3451697507068747
47.25610210077714,-2.334441743856853
47.93046961152498,-2.3996255162089097
47.57853673290819,-2.3610407201879395
47.02382165193349,-2.303461988469088
47.3113005132432,-2.3314024295139806
48.1965621854143,-2.419502928429871
48.621612879195474,-2.460331804049689
48.63966026793148,-2.461197524283005
48.09113719413203,-2.4021556862354987
48.4178934716136,-2.4346494375224985
47.93295733843601,-2.3751140138494096
47.69838641782838,-2.349726254533309
47.23825356529458,-2.30027587436887
47.26529842952528,-2.301979114523453
47.31972177500235,-2.3057688324416024
48.36355408996008,-2.410772104711529
47.44945036356215,-2.316736559963814
47.01140589554124,-2.269206817194953
47.39691156335055,-2.307107195951531
47.29901588061834,-2.29528504531196
48.390207344684136,-2.401969195221552
47.28315113401784,-2.289025428080628
47.24945698239376,-2.283956832822909
47.239731701421846,-2.2815557324186413
47.677964313292414,-2.322040412747101
46.974755653610686,-2.2497688194108854
47.52231068129196,-2.3007617544517758
47.00184007491491,-2.2470761635456737
47.26057618140824,-2.2714134631966467
47.76450743077168,-2.3183821234465625
48.640827549602776,-2.4066280188506344
48.63950672270588,-2.401566639129614
47.2826472275361,-2.2608533521188487
47.008174951347385,-2.232773155050131
47.25850336284671,-2.255081071260656
48.552738236537,-2.383199810554479
47.26421123796072,-2.248389870198166
46.96476518555174,-2.2146462865974503
47.2706028259116,-2.2437259099392333
47.25737567873551,-2.235555813358543
47.994395087125135,-2.307849211125342
47.279415298006974,-2.2353994369715044
47.84818135613588,-2.291322734695249
47.44447130802982,-2.250025026877885
47.26485270608871,-2.2320173251428
48.643095773595135,-2.369286004423633
47.14497790706623,-2.215279973218177
47.13016563756075,-2.2124165157150557
47.494109470939904,-2.2430015865059345
47.29097955911031,-2.2212518402961368
47.27282269004762,-2.218742941650305
47.27965988808227,-2.2177772340982167
48.36907271782552,-2.325509126644408
47.27541925154934,-2.213573516943489
46.94451206229763,-2.1815836659258
47.28577611149952,-2.211981153413257
47.28389949651965,-2.210777941961516
47.29959698798986,-2.2099952418512285
48.416725754344206,-2.319548556291562
47.273529539457606,-2.205237458267598
47.9447685974584,-2.2674222366460755
48.09254684729783,-2.278873527251269
48.260194156765344,-2.2954122304599336
47.71466497787844,-2.239563513510374
47.15001158840056,-2.183008354172997
46.90795596712368,-2.159382517957766
48.19550505061913,-2.284017463340757
47.27927477786622,-2.1920071417084475
47.316519918548366,-2.191341689701065
47.2973979953107,-2.1880190050317765
46.828947833310245,-2.14032054586624
47.37073459005856,-2.192279930187164
47.22846774315382,-2.174765030346008
47.16782078505125,-2.163266460380036
46.81435311310662,-2.129524329421725
47.3011893229826,-2.176064791120212
47.54454839459234,-2.198525303404913
46.8514232968435,-2.1302380637846525
47.2531662860312,-2.1663597022323007
47.26375609517765,-2.1670079000179165
48.65784821052467,-2.30449000435008
47.24366029797715,-2.1626497146017094
47.339287366944845,-2.1712233981644986
47.26511227115613,-2.1637058010403183
48.51117010811112,-2.283734285852876
47.22946361672682,-2.157099823975804
47.47812812057351,-2.180688847280346
48.321102080818086,-2.2604029911508707
47.18123897516335,-2.148239219476198
47.32107757479079,-2.1609892940075457
47.21633796391149,-2.1489676098598545
47.19395395895908,-2.14573788655945
47.32801018355365,-2.1560306578779143
47.87991195440366,-2.208812184297779
47.41637369108519,-2.162137693775584
48.59378466361591,-2.2779728644533344
47.112944532475375,-2.131346359670755
43.36857105891429,-1.7969389851153283
48.02557564416975,-2.216380563115229
46.88708372179831,-2.1017871676130992
47.219305050005616,-2.1325406732001206
47.92562902877074,-2.1984777296757985
43.35104709096116,-1.7854253172811978
43.36831330356585,-1.7836370481176151
47.11029218993325,-2.115275228660432
