2G,3G,4G,Operateur,lat,lng
1,1,0,Orange,47.11504992840795,4.8686034245218694
0,0,1,Orange,45.77341981743067,4.823390394752746
1,1,1,Orange,46.78582501579923,4.857494494808687
1,1,1,Orange,44.05352129638873,4.768617124675433
1,1,1,Orange,44.754568393540715,4.790660972307932
1,1,0,Orange,49.608477369494324,4.959931122802932
1,1,1,Orange,46.72698383547647,4.855926526268673
1,1,1,Orange,49.72119255296819,4.964427212715731
0,1,0,Orange,49.038713510578404,4.938601392894623
0,1,0,Orange,47.32266126685425,4.876650900861966
1,1,0,Orange,44.79637792602011,4.792498720170096
1,1,1,Orange,45.733019924687355,4.822971203842129
0,1,0,Orange,46.81445292265853,4.85938080796458
1,1,0,Orange,47.15881726451509,4.871350022535106
1,1,1,Orange,45.67317810690137,4.821154361268621
1,1,0,Orange,45.77194415193292,4.824410000606078
1,1,1,Orange,45.77944218460289,4.82472199870522
1,1,1,Orange,46.795435798365695,4.8591089456586944
1,1,1,Orange,45.60221547853874,4.8191688168268545
1,1,1,Orange,45.74555205367375,4.823899117838747
1,1,1,Orange,45.89508208671291,4.828936831624509
1,1,1,Orange,45.405869148300674,4.813142482429146
0,0,0,Orange,45.72643945158778,4.823847403157334
0,0,0,Orange,45.74809523463352,4.824819305030928
1,1,0,Orange,48.27951521929468,4.91249689387207
1,1,1,Orange,45.74944352493237,4.824992479625106
1,1,1,Orange,46.62471914973875,4.854437242578763
1,1,1,Orange,45.32138155014787,4.811119794444365
1,1,1,Orange,45.774438622939286,4.826114219359154
1,1,0,Orange,48.37244827362984,4.9168483300934245
1,1,1,Orange,45.76166186000809,4.826386904500675
1,1,0,Orange,48.350453036041806,4.91631714578637
1,1,1,Orange,43.9588084387608,4.769219129424902
1,1,0,Orange,45.77341830873585,4.82738051920989
1,1,1,Orange,45.387599857175594,4.815014010829338
1,1,1,Orange,46.335858536019124,4.846487647897093
0,1,1,Orange,46.78981469522569,4.8619584094527335
1,0,0,Orange,45.76331044377434,4.827483798240324
0,1,0,Orange,48.65097342050025,4.928289341518903
1,0,0,Orange,45.766144556406275,4.827680492935465
1,0,0,Orange,45.76252410250474,4.827650827364203
1,1,1,Orange,45.75611329967892,4.827503151925209
1,1,1,Orange,44.108896219486496,4.774737046418511
1,1,1,Orange,45.75297793909647,4.827553877341446
1,1,1,Orange,46.7704618536874,4.861831547421406
1,1,1,Orange,45.729721863807036,4.826952375758741
1,1,1,Orange,45.86221957009628,4.831392549326789
1,1,1,Orange,45.73833284342922,4.827507082022436
1,1,0,Orange,48.17006514837931,4.911708518048611
1,1,1,Orange,45.77234104608773,4.828825085914421
1,0,0,Orange,45.85175156807827,4.831483304984284
0,1,1,Orange,45.77638861486485,4.829177906988606
1,0,0,Orange,45.75192827254375,4.828406959015663
1,1,1,Orange,46.1492415473565,4.841775774938044
1,1,0,Orange,46.763058760950706,4.862927444829547
1,1,1,Orange,45.77111048482874,4.829723936088266
1,1,1,Orange,45.21860622086713,4.811670649576727
1,0,0,Orange,45.77345658306631,4.83002045320632
1,0,0,Orange,45.753334603701944,4.82944423374417
0,1,1,Orange,45.84861184315818,4.832912880928718
1,1,1,Orange,46.64527265818661,4.8599902015814935
1,1,1,Orange,45.702917148680434,4.828560996472276
0,1,1,Orange,45.78769267833578,4.831406253958637
1,1,1,Orange,45.73638720606619,4.82973236543434
0,1,1,Orange,45.42527383766976,4.819582429496567
1,1,1,Orange,46.240270982275845,4.846666689241168
1,1,1,Orange,45.75337108996231,4.83052625935607
0,1,0,Orange,45.77462257222175,4.831436362667882
1,1,1,Orange,45.75999985108088,4.831119025334722
1,1,1,Orange,46.82001191024611,4.867036920808268
0,0,0,Orange,45.75655840449483,4.831159407071409
1,1,1,Orange,45.76638617145203,4.831665286673461
1,1,1,Orange,46.13635681373954,4.84425864880832
0,1,1,Orange,45.77749648843294,4.832509950630131
1,1,0,Orange,45.123684841403154,4.811227318024185
1,1,0,Orange,48.6383578502518,4.932793245245539
0,1,1,Orange,46.39660438556536,4.853605318652229
1,1,1,Orange,45.772493014108264,4.832781616170703
0,0,0,Orange,45.723202273150484,4.831289364598687
1,0,0,Orange,45.76605290849375,4.83277391515832
1,1,0,Orange,47.734982511326,4.900560094060876
1,1,1,Orange,48.64732191603554,4.933749044104192
1,0,0,Orange,45.76220614048817,4.83281362344104
1,1,0,Orange,45.77149459127708,4.83325046850941
0,0,0,Orange,45.75702742738772,4.8327834154911855
1,1,1,Orange,43.97149646838594,4.775620857801894
1,1,0,Orange,48.631128017334014,4.933639296483458
1,1,1,Orange,45.744993668463266,4.832783219766234
1,1,1,Orange,45.78500939436488,4.834123873999393
1,0,0,Orange,45.76016092419515,4.833402081619748
1,1,1,Orange,45.81639033715332,4.835269544394667
0,0,0,Orange,45.755945474596544,4.833403775580854
1,1,0,Orange,45.76941294365512,4.833863541597541
0,1,1,Orange,44.66521472399058,4.798117730524431
1,0,0,Orange,45.763509222292946,4.834105162984426
1,1,1,Orange,45.75630704804115,4.833879003697248
1,1,1,Orange,45.80471224838457,4.835551085792319
1,1,1,Orange,45.754566855743285,4.833988532093941
1,1,1,Orange,45.76416117263438,4.834448538270363
1,1,1,Orange,45.778050503372015,4.8349998755761145
0,0,0,Orange,45.6896304035525,4.832504447874346
1,0,0,Orange,45.75894854839102,4.83484170081164
1,1,1,Orange,46.22060226677627,4.850351048046574
1,1,1,Orange,46.24254848752484,4.851183257058059
0,1,1,Orange,45.7716662982025,4.835431391362383
0,0,0,Orange,45.759547318665966,4.83513181709415
0,0,0,Orange,45.76216682342994,4.835231680470131
1,1,1,Orange,45.7613823542924,4.835282839585089
1,0,0,Orange,45.77521787359871,4.835819698895232
1,1,1,Orange,45.75777048721587,4.835278699516503
0,0,0,Orange,45.76404310401795,4.835615732342682
0,0,0,Orange,45.761360163554066,4.835539477765084
1,1,1,Orange,45.7683270165227,4.835835277837128
1,1,1,Orange,46.10054505342203,4.846940528725013
1,1,0,Orange,45.77875856131036,4.83632354980539
1,0,0,Orange,45.77026275309547,4.836440173288535
1,1,1,Orange,44.13715303314154,4.783794797522544
1,1,0,Orange,45.690403604861736,4.834252257878019
1,1,1,Orange,45.78485677811515,4.83741461021967
1,1,1,Orange,44.41822740111551,4.7930834660984125
1,1,1,Orange,45.766381226315964,4.836954661729074
1,0,0,Orange,45.74909359392791,4.836560223085393
1,1,1,Orange,46.085191163065296,4.847822345356851
1,0,0,Orange,45.7619214523165,4.837025176230959
1,1,1,Orange,45.73097796230563,4.836125670758919
1,1,1,Orange,45.76383646020148,4.837243273806073
1,1,1,Orange,46.115093002050315,4.849087722650946
1,1,0,Orange,48.72692675412995,4.941673504029696
1,1,1,Orange,45.84054305760222,4.840557617043466
1,1,1,Orange,46.17110809764393,4.851948497599992
1,1,1,Orange,45.72693376888223,4.837226006963753
1,1,1,Orange,45.71902000569456,4.837001670243729
1,1,1,Orange,46.0330526381051,4.847505743899627
1,1,1,Orange,45.82332989961003,4.840563384466492
1,1,1,Orange,45.78123251601937,4.839276559778802
1,1,1,Orange,45.49288966589059,4.830096827453877
1,1,1,Orange,45.75137619655749,4.839093564079434
1,1,1,Orange,43.959968769459955,4.78146814644672
1,1,1,Orange,45.74304600673194,4.838996517702005
1,1,0,Orange,48.64294106728918,4.941434792087319
1,1,1,Orange,45.74010135623824,4.839503157901304
1,1,1,Orange,45.88221973639352,4.844450837385824
0,1,0,Orange,47.92539351415324,4.915750731925865
1,1,1,Orange,45.29488560258468,4.825405900004025
1,1,0,Orange,43.99454118678428,4.783957874460618
1,1,1,Orange,44.533656400519405,4.801268155836967
0,1,1,Orange,45.83611114156897,4.843889077035956
1,1,1,Orange,45.766214648560634,4.841646638940158
1,1,1,Orange,45.75685439654026,4.841746476088776
0,1,0,Orange,45.19681945007995,4.8232817347462245
1,1,1,Orange,45.63452911277267,4.837717270762244
1,1,1,Orange,46.05499428138137,4.851943391540622
1,1,1,Orange,45.77472168123082,4.843050082453478
0,1,1,Orange,45.74887485199464,4.842239668439122
1,1,1,Orange,45.755274739613604,4.842504476856603
1,1,0,Orange,48.63023358292221,4.9438138923014
1,1,0,Orange,44.821004586223594,4.812112502549912
0,0,0,Orange,45.72629089225066,4.841847328241302
0,1,0,Orange,49.16380908560234,4.964116730261302
1,1,1,Orange,45.91118019887373,4.8482073337239555
0,0,0,Orange,45.758234404254125,4.8432851633110285
0,1,1,Orange,45.7593775028162,4.8433361610427985
1,1,1,Orange,45.75316705112366,4.843605096251147
1,1,1,Orange,45.07721748892912,4.821391731683795
1,1,0,Orange,43.89206920440552,4.783606580062432
1,1,1,Orange,45.76277765059387,4.844170257897058
1,1,1,Orange,45.758249218097866,4.844032005291768
1,0,0,Orange,45.97365014333012,4.8518420752577605
0,1,1,Orange,43.97816862219554,4.787123101360244
1,1,1,Orange,46.421367967900366,4.867236010048974
1,1,1,Orange,43.926339169419514,4.785786299787884
1,1,1,Orange,44.3368738749117,4.798751290136608
1,1,1,Orange,45.89805414828395,4.84999905114261
1,1,1,Orange,45.594157271495014,4.840009554095564
1,1,1,Orange,45.747548363763805,4.84514167323805
1,1,1,Orange,45.766561484359606,4.845776599984491
1,1,1,Orange,45.76194424317336,4.846111390626758
1,1,1,Orange,45.79554589481871,4.84750507885627
1,1,0,Orange,48.43009612821636,4.940181454949136
0,1,0,Orange,49.67195408688734,4.987192173934082
1,1,1,Orange,45.75187069288098,4.84631530256034
1,1,1,Orange,45.77105169808964,4.847149361079348
1,1,1,Orange,45.78860580377115,4.847775062320099
0,0,1,Orange,45.76757339160759,4.847239001577271
1,1,1,Orange,45.7750001825025,4.847500204561593
0,1,0,Orange,49.30308390476663,4.9737742412721095
1,1,1,Orange,45.79869057699817,4.848537468716725
1,1,1,Orange,47.382487059516016,4.903338072658403
1,1,1,Orange,46.07388191004575,4.858054465194186
1,1,1,Orange,45.72916629301272,4.846676072606072
1,1,1,Orange,45.75749435851647,4.847777111197171
0,1,0,Orange,45.74424153839371,4.8474112801284575
1,1,1,Orange,45.66444033169529,4.844992101509147
1,1,1,Orange,45.69139297918155,4.846469234995538
1,1,1,Orange,46.56555140336749,4.876110995383364
1,1,1,Orange,44.555557084765134,4.809447753072876
1,1,1,Orange,46.19444472409311,4.863606051027696
1,1,1,Orange,45.770279924937,4.8497234776246385
0,1,0,Orange,48.6418960991652,4.9519725417141744
1,1,1,Orange,45.75389103158302,4.849998443938715
0,0,0,Orange,45.763243905460996,4.85035018642843
0,1,1,Orange,45.765830059120226,4.85083575709095
1,1,1,Orange,45.67249656135837,4.8480615504781515
1,1,1,Orange,45.760991045341406,4.851510147613302
0,1,0,Orange,45.760991045341406,4.851510147613302
0,0,0,Orange,45.78465797097059,4.8523292206478885
1,1,1,Orange,45.74361555593891,4.8509796050866365
1,1,0,Orange,45.553043223286195,4.844722553987928
1,1,1,Orange,44.756079049517666,4.818994563408881
1,1,1,Orange,45.74888252015186,4.851670627802826
1,1,1,Orange,45.17069312531258,4.8325257280869796
1,1,1,Orange,45.738698692656946,4.851458151115327
1,1,1,Orange,43.960955551521,4.7937870211957545
0,1,1,Orange,45.73182001649913,4.851279249351288
1,0,0,Orange,45.75852887533609,4.852251216112143
1,1,0,Orange,45.78454309872073,4.853290935336735
0,0,0,Orange,45.78454309872073,4.853290935336735
1,1,0,Orange,48.31267968860044,4.942358540675939
1,1,0,Orange,44.63444533368678,4.8157003758287695
1,1,1,Orange,45.703607302056746,4.850836408648388
0,1,0,Orange,45.16642340634697,4.833111336048118
0,0,0,Orange,45.788600141954184,4.854160954446048
1,1,0,Orange,45.728912088541094,4.85228795395757
1,1,0,Orange,47.82368037475539,4.925306569497341
1,1,1,Orange,45.96694089534001,4.860554878681165
1,1,1,Orange,45.748630210242354,4.853321871134234
1,1,0,Orange,47.232289689569505,4.904632097940427
0,1,1,Orange,45.75078879684699,4.8540633054775295
1,1,1,Orange,44.148081690521515,4.802017829669858
1,1,1,Orange,45.73637989107495,4.853888781089851
1,1,0,Orange,48.64937043120509,4.957072001441672
1,1,1,Orange,43.91939489948564,4.795357414224734
1,1,1,Orange,45.76527495448562,4.8555660966798015
1,1,1,Orange,48.63825336619998,4.9573757096292415
0,1,0,Orange,48.63825336619998,4.9573757096292415
0,0,0,Orange,45.76165429671927,4.85554746668316
1,1,1,Orange,43.936106175151046,4.796219653331874
1,1,0,Orange,49.08807223099112,4.974599300271085
0,0,1,Orange,49.01167454706989,4.971817363935686
1,1,1,Orange,49.70192211846187,4.998665650958461
1,1,1,Orange,45.771107142994445,4.8563926585994315
1,1,0,Orange,47.54888032714105,4.918612438509739
1,1,1,Orange,45.757379231628605,4.856433355912733
0,0,0,Orange,45.761772722251585,4.857108584534904
1,1,1,Orange,45.60611194777156,4.851955989803244
1,0,0,Orange,45.75892415357201,4.857244484076508
1,1,1,Orange,45.77012959472567,4.857775610265959
0,1,1,Orange,45.501652445311905,4.848855671319575
1,1,1,Orange,45.7186955696913,4.856253488975344
1,1,1,Orange,45.80241676316528,4.85913234772938
1,1,1,Orange,47.323039964225664,4.911944074187373
0,0,0,Orange,45.762836063511536,4.858173856898527
1,1,0,Orange,48.87818145402732,4.969271503908166
1,1,1,Orange,45.76229422479345,4.858258588741591
1,1,0,Orange,47.624843967717055,4.923114457272481
1,1,1,Orange,45.630269122274505,4.854163077680979
1,1,1,Orange,45.078780730641796,4.835895877447705
1,1,1,Orange,45.75360077268597,4.858339426631017
1,1,1,Orange,46.02416784746161,4.868050963654783
1,1,1,Orange,45.76555329048729,4.859449259692628
1,1,1,Orange,45.75045744371831,4.859417438150878
1,0,0,Orange,44.228246958162664,4.809621213085099
0,1,1,Orange,43.94449494117055,4.800657562003417
1,1,1,Orange,44.132222814876634,4.806677786099817
1,1,1,Orange,45.75416345748063,4.8597222676703
1,1,0,Orange,49.104894689736675,4.980390752898134
1,1,1,Orange,45.78860266276374,4.86166727577071
1,1,1,Orange,48.49972723716401,4.957867256846305
1,1,1,Orange,46.51282977451834,4.8867424358015805
1,1,1,Orange,45.77360540081893,4.861663901009056
1,1,1,Orange,45.7774918854044,4.861949346578353
0,0,0,Orange,45.76167426693192,4.861442102933702
1,1,0,Orange,45.068785070061935,4.838541882700398
1,1,1,Orange,46.76919757436668,4.896183438573278
0,1,1,Orange,45.73892873958451,4.8610106603719405
1,1,0,Orange,45.836225944596166,4.8643305629072575
1,1,0,Orange,45.746424534480845,4.8614560185379085
1,0,0,Orange,43.9502170664028,4.803031209544933
0,1,1,Orange,44.1127777282308,4.808246927991746
1,1,1,Orange,45.75932969959079,4.862148098183096
0,0,0,Orange,45.76048845853045,4.862341570330295
1,1,1,Orange,45.98610622478641,4.870002293622041
0,0,0,Orange,45.67302088630302,4.859436949171172
1,1,1,Orange,45.062501599807796,4.839453720978857
0,1,1,Orange,43.948812003992714,4.803622250753547
1,1,1,Orange,43.943422222493,4.803476753077482
1,1,1,Orange,45.74137670914049,4.862225124376591
0,0,1,Orange,45.75884118457937,4.863366991160431
0,1,1,Orange,45.76190156813866,4.863495929122162
1,1,1,Orange,45.70777466767934,4.861955200151484
1,1,1,Orange,45.75508812115469,4.8637294101760835
0,0,0,Orange,45.75508812115469,4.8637294101760835
0,1,0,Orange,43.914377973744266,4.803729484944013
1,1,0,Orange,47.847392782266525,4.937373051620731
0,1,1,Orange,45.74945441190933,4.863976887441747
1,1,1,Orange,45.73360748216824,4.863609818413741
1,1,1,Orange,44.90306600156774,4.836178387614512
1,1,1,Orange,44.13612352966262,4.811439602173444
1,1,0,Orange,43.90329984824689,4.8040890819719335
0,1,1,Orange,43.952548554507494,4.8057590536270665
1,1,1,Orange,45.770825271008746,4.865289961631565
1,1,1,Orange,43.74832906622546,4.799440174901292
1,0,0,Orange,43.95023968860335,4.80602238312726
1,1,1,Orange,45.77582442418053,4.865832050868933
1,0,0,Orange,46.06120022537716,4.875520461739595
1,1,1,Orange,45.508328379644276,4.856943472889839
1,1,1,Orange,45.77999918757214,4.866114666885499
0,0,0,Orange,43.94872093931295,4.806410391841393
1,1,1,Orange,45.541658889926026,4.8583411148042055
0,1,0,Orange,43.94882767152688,4.80648853170801
0,1,0,Orange,43.950085233192205,4.806652963499748
1,1,1,Orange,45.729613206660645,4.864941396217363
1,1,1,Orange,45.69221383772174,4.86389925995096
1,1,1,Orange,45.71416006397373,4.864728894744189
1,1,1,Orange,45.76605363100017,4.867329642697473
1,1,1,Orange,48.646690558362,4.9700884524929165
1,1,1,Orange,45.81528657208472,4.869059385054692
0,1,0,Orange,49.36011331185917,4.997666471049437
1,1,1,Orange,45.94444564169062,4.873881560769001
1,1,1,Orange,45.80332740836228,4.86944017082115
1,1,1,Orange,45.92090505493335,4.873584302467868
1,1,1,Orange,45.74376431971251,4.867631579462187
1,1,0,Orange,47.284982023895665,4.921375195982513
1,1,1,Orange,45.67361814604424,4.865804157161624
1,1,1,Orange,46.36305029963209,4.889430292125066
0,1,0,Orange,44.706389402957896,4.834158736843003
1,1,1,Orange,45.75748855044239,4.869446539060604
1,1,1,Orange,43.947586996365054,4.810199601665632
1,1,1,Orange,45.88277122738069,4.873900654914811
1,1,1,Orange,45.70194044222878,4.867787843207475
1,1,0,Orange,48.63992902899614,4.973065093091039
1,1,1,Orange,43.4007979219435,4.793699707671273
1,1,1,Orange,45.7252737066637,4.869167600147141
1,1,0,Orange,47.06107224570132,4.915759344109882
1,1,1,Orange,44.131636345810456,4.817646666390592
1,1,1,Orange,44.5439630484038,4.831048048637293
1,1,1,Orange,45.73638376125575,4.870559422295973
1,1,1,Orange,45.7821234509809,4.872185587430959
1,1,1,Orange,45.7717068638661,4.871884086962121
1,1,1,Orange,43.72781947109909,4.805224888059444
1,1,1,Orange,44.771782258996105,4.838782083071898
1,1,1,Orange,45.74777309236965,4.871948397011249
1,1,1,Orange,43.9283386338019,4.81250352505382
0,1,1,Orange,45.541922980653794,4.8652332098701185
1,1,0,Orange,43.62642201277333,4.80349523638089
1,1,1,Orange,45.776341469141926,4.873766027767184
1,1,1,Orange,48.82719773178449,4.983614055132992
1,1,1,Orange,45.76221143356365,4.873608610245356
0,1,1,Orange,45.52664724174319,4.86574490843824
1,1,0,Orange,47.692253495334185,4.941641954193806
1,1,1,Orange,45.90527002026834,4.8788976385024965
1,1,0,Orange,43.55729858568744,4.802648156620948
1,1,1,Orange,45.76430131437673,4.874683302443333
1,1,1,Orange,45.73666155428016,4.873900378112596
1,1,0,Orange,46.163325858890595,4.88860488560318
1,1,0,Orange,46.3327746081572,4.894989981891413
1,1,1,Orange,45.69665527219223,4.873625007430106
1,1,1,Orange,45.75361279415186,4.875568846166169
1,1,1,Orange,45.75028900544083,4.875571850288742
1,1,1,Orange,43.95135394284513,4.816462192482845
0,0,0,Orange,45.717005456873714,4.874558775863496
0,1,0,Orange,45.513047604384454,4.867837227164593
1,1,1,Orange,44.562790582319515,4.836558522004984
1,1,1,Orange,45.79898594391895,4.878114401494187
0,1,1,Orange,43.94098010017892,4.81721573765616
1,1,1,Orange,45.72999521419385,4.876118145857239
1,1,1,Orange,45.777670526422256,4.8778016493445655
1,1,1,Orange,45.74121876661467,4.8766405735441625
0,1,1,Orange,43.93495712875346,4.817796225012993
1,1,0,Orange,48.057774606135055,4.959481170728499
1,1,1,Orange,45.74583398847579,4.878058068283801
1,1,1,Orange,45.78611023937052,4.879440420492504
1,1,0,Orange,44.86984107385511,4.848794692098282
1,1,1,Orange,44.95204630002485,4.851581860470874
1,1,0,Orange,46.255871001387575,4.896003649825803
0,1,1,Orange,45.7669095306599,4.879250630590345
1,1,0,Orange,47.13609791474119,4.927216785241656
1,1,1,Orange,43.92992879842529,4.819193007394448
1,1,0,Orange,46.30054480002518,4.898331355206118
1,1,1,Orange,45.85415536471574,4.883060601229777
1,1,1,Orange,45.52003233400597,4.871916185945606
1,1,1,Orange,43.95055594397556,4.82059853975482
1,1,1,Orange,49.01011879187699,4.997901930828025
1,1,1,Orange,47.11111144134259,4.927497358208152
1,1,1,Orange,45.63502754231576,4.87736933191894
1,1,1,Orange,45.72566751011425,4.880691154244072
1,1,1,Orange,44.286051763081495,4.8333878588617285
1,1,1,Orange,45.757221919310865,4.882228262504402
1,1,1,Orange,45.78008719321576,4.88304599185281
1,1,1,Orange,46.79050321098252,4.918670214461129
1,1,1,Orange,45.80443785062965,4.884455994139959
0,1,1,Orange,45.5247185505141,4.875008676403198
0,1,1,Orange,45.74758555709481,4.882672050689208
1,1,1,Orange,45.76862377323397,4.8834017964772505
0,1,0,Orange,47.97399275188666,4.961773471339531
1,1,1,Orange,45.729713170245475,4.882230679282517
1,1,1,Orange,45.774164052553964,4.883899599193625
1,1,0,Orange,45.6254603174053,4.879073387698094
1,1,1,Orange,45.75416323029258,4.883616692681022
1,1,1,Orange,45.8347156817929,4.886391943996924
1,1,1,Orange,45.76277415583251,4.884167610815521
1,1,1,Orange,45.528883394970784,4.876956324067611
0,1,1,Orange,48.67071823641058,4.989876456741304
1,1,0,Orange,45.09153194861706,4.8631425320851625
0,1,0,Orange,48.62743662297828,4.988963684176493
0,1,1,Orange,44.11881068438772,4.831496122558132
1,1,1,Orange,45.71027410516369,4.884449128549802
1,1,1,Orange,45.74337083884299,4.885860472796372
1,1,1,Orange,45.20722509780033,4.868330039910576
1,1,1,Orange,45.702770418032166,4.885556167649856
1,1,0,Orange,48.10782973455215,4.971456502437798
1,1,0,Orange,44.05701966905564,4.831256118786712
1,1,1,Orange,45.77681841592138,4.888379659914712
1,1,1,Orange,45.53379002943943,4.880326345900866
1,1,0,Orange,45.91499155305237,4.893334086233759
1,1,1,Orange,43.944785982048316,4.828126579784358
1,1,0,Orange,45.80999279031283,4.890003800855948
1,1,0,Orange,48.63653624296714,4.992024755539338
1,1,1,Orange,45.73836947103426,4.888146805036973
1,1,1,Orange,45.72154973800626,4.887778250556272
1,1,1,Orange,44.813538415515204,4.857329565579261
1,1,1,Orange,45.81527942285846,4.891125148828187
1,1,1,Orange,45.7724993243423,4.8897251316551715
1,1,0,Orange,48.545450026196654,4.989769290995279
1,1,1,Orange,45.755202010635365,4.889365277992815
1,1,1,Orange,45.7449631607271,4.889208276342855
1,1,1,Orange,43.39379575457372,4.812682361912552
0,1,1,Orange,45.75138984359157,4.8905602221434235
1,1,1,Orange,43.64068135627106,4.821665784222151
1,1,1,Orange,45.758320425597645,4.891942602481189
1,1,0,Orange,49.75801882097983,5.03970342901774
1,1,1,Orange,45.2706199923683,4.875557007772139
1,1,0,Orange,45.89580915204262,4.896880752120046
1,1,0,Orange,45.68916202851815,4.890284694842412
1,1,1,Orange,45.73845440082421,4.892214615731912
1,1,0,Orange,45.01555259977177,4.86806801876255
0,1,1,Orange,45.82628145991663,4.895728108942897
1,1,1,Orange,45.69705927983047,4.891492876445409
1,1,1,Orange,43.84034981574093,4.830145623544445
1,1,0,Orange,45.99582509298746,4.901931233186253
1,1,1,Orange,45.768610010439474,4.8944443480497775
1,1,1,Orange,44.94179433526296,4.866840696590232
1,1,0,Orange,47.4652713727075,4.955159546549276
1,1,1,Orange,45.76221420363949,4.8950100942017505
1,1,1,Orange,45.75360779686507,4.894727856524751
1,1,1,Orange,43.93122860181188,4.8351285302591025
1,1,1,Orange,44.12931873443656,4.841609258324772
1,1,1,Orange,47.16109692578149,4.945553437221426
1,1,1,Orange,45.87804749322514,4.90056419335646
1,1,0,Orange,49.684802939905865,5.041761195934834
1,1,1,Orange,43.79114560595724,4.8313916964053085
1,1,1,Orange,45.162776942531764,4.876391455709666
0,1,1,Orange,45.526841903096,4.889125183415388
1,1,1,Orange,45.78705133986377,4.898553120443785
1,1,1,Orange,44.11258893413807,4.842817026195684
1,1,0,Orange,45.80888853144922,4.899445726410473
0,1,1,Orange,45.76628621325129,4.898187104877281
1,1,1,Orange,45.715824779852994,4.896673707512584
0,1,1,Orange,44.92027965788719,4.870003486829926
1,1,1,Orange,45.66166696092234,4.895370509231063
1,1,1,Orange,45.115828909593596,4.877792077522816
1,1,1,Orange,45.736387118555236,4.899450143474958
1,1,0,Orange,45.82103038542214,4.902672018675522
1,1,1,Orange,45.75916623681165,4.900567707136414
1,1,1,Orange,45.805238844275884,4.902218000579335
1,1,0,Orange,48.195122907167715,4.98855607476068
0,0,1,Orange,45.75349665375164,4.900797349904158
1,1,1,Orange,43.95576607062584,4.841675338180588
1,1,0,Orange,45.812213762125545,4.904171483816549
0,1,1,Orange,43.94702828500291,4.842016201135408
1,1,1,Orange,43.93702320722098,4.842241287354697
1,1,1,Orange,45.676387631831176,4.900564635735397
1,1,1,Orange,45.70998907981124,4.90195069443728
1,1,1,Orange,45.69722108118369,4.9016788383420185
0,1,1,Orange,45.50797573390667,4.895298181898574
1,1,1,Orange,45.818287767422596,4.906132999684333
1,1,0,Orange,48.37504134204154,4.999018812068071
1,1,1,Orange,45.72898739595567,4.9039932652658935
1,1,1,Orange,46.43100235357894,4.928661433055497
1,1,1,Orange,45.74673115519155,4.905119115470572
1,1,1,Orange,44.90388435579237,4.87666757679994
1,1,1,Orange,46.8730426091783,4.94527469594104
1,1,1,Orange,45.76511256026996,4.906357776208509
1,1,1,Orange,44.58777403322813,4.8669468803096185
0,1,0,Orange,47.7102906942536,4.9763821712106076
1,1,0,Orange,45.68591003312899,4.904207388007755
1,1,1,Orange,45.859047471526296,4.910364807786188
1,1,0,Orange,47.544598029464,4.9707609567735345
1,1,1,Orange,47.331651505989505,4.96304740655872
1,1,1,Orange,45.7874934674214,4.909718165776336
1,1,1,Orange,45.73387721016702,4.9083291616420315
1,1,1,Orange,47.13553541274956,4.958566715684414
1,1,1,Orange,44.876463145510115,4.880272639460797
1,1,0,Orange,45.75360200645268,4.91055432966078
1,1,1,Orange,46.552701809746054,4.938598170233843
1,1,0,Orange,49.22312139676006,5.038684618179696
0,1,1,Orange,45.77757216701444,4.91155069242095
1,1,1,Orange,44.91683094863082,4.882766544161617
1,1,1,Orange,44.93840182781564,4.883757115692809
1,1,0,Orange,45.62943545514444,4.908338434794992
0,1,1,Orange,49.002504402526775,5.033524284516322
1,1,0,Orange,45.81007287000959,4.9162438627250875
1,1,1,Orange,43.87558000338652,4.851608288632809
0,1,1,Orange,45.53193614231608,4.906945983671908
1,1,1,Orange,44.626243732005534,4.876518088005633
1,1,1,Orange,44.92141568213012,4.886976853475197
1,1,1,Orange,44.894241219201454,4.886101095648965
1,1,0,Orange,43.44527552396106,4.839537697246628
1,1,1,Orange,45.82305295570756,4.918884678712083
1,1,1,Orange,45.78083111026663,4.917495210789001
1,1,1,Orange,45.74526988513119,4.91640308417195
1,1,1,Orange,44.94305158458116,4.889442334041275
1,1,1,Orange,43.885954489947224,4.855056315015614
1,1,1,Orange,43.98882702346716,4.858416901503125
1,1,1,Orange,44.916380110657144,4.889165041849021
1,0,0,Orange,43.75825576570304,4.851612096960272
1,1,1,Orange,43.91336845868907,4.856980925705562
1,1,1,Orange,45.76221531409832,4.919448811660175
1,1,1,Orange,44.929578608739796,4.891016922650172
0,0,0,Orange,44.929578608739796,4.891016922650172
1,1,1,Orange,43.95500320034789,4.859084274429197
1,1,0,Orange,45.49430347289013,4.910661099940626
1,1,1,Orange,43.97015260943191,4.859690416013557
1,1,0,Orange,48.043186543052855,5.003131889148739
1,1,1,Orange,44.93480029959733,4.892714530428551
1,1,1,Orange,45.67666286832108,4.918331895821349
1,1,0,Orange,43.406253121691854,4.843412813894448
1,1,1,Orange,45.72166684244291,4.92083190806448
1,1,0,Orange,48.75165289646158,5.03232321043155
1,1,1,Orange,44.96304933858418,4.895558655513075
1,1,1,Orange,45.72841658424565,4.9232914256636136
1,1,1,Orange,45.773370973606404,4.925010902691707
1,1,0,Orange,47.51009521248997,4.9876303835262465
1,1,0,Orange,48.542422152986724,5.027314153688133
0,1,0,Orange,47.74209490923701,4.997343993472751
